X,Y,Z,X,Y,Z,X,Y,Z
13682.274,3310752.62,263.68,13684.026,3310742.204,264.279,13687.018,3310743.818,264.364
13679.281,3310751.007,263.595,13684.026,3310742.204,264.279,13682.274,3310752.62,263.68
13691.763,3310735.015,265.049,13693.515,3310724.599,265.649,13696.508,3310726.212,265.734
13691.763,3310735.015,265.049,13696.508,3310726.212,265.734,13697.828,3310726.924,265.764
13697.828,3310726.924,265.764,13696.508,3310726.212,265.734,13702.572,3310718.121,266.449
13702.572,3310718.121,266.449,13696.508,3310726.212,265.734,13701.252,3310717.409,266.419
13702.572,3310718.121,266.449,13701.252,3310717.409,266.419,13707.317,3310709.318,267.134
13702.572,3310718.121,266.449,13707.317,3310709.318,267.134,13707.449,3310709.389,267.134
13707.449,3310709.389,267.134,13707.317,3310709.318,267.134,13707.667,3310708.668,267.182
13697.828,3310726.924,265.764,13702.572,3310718.121,266.449,13702.704,3310718.192,266.449
13702.704,3310718.192,266.449,13702.572,3310718.121,266.449,13707.449,3310709.389,267.134
13702.704,3310718.192,266.449,13707.449,3310709.389,267.134,13707.453,3310709.392,266.834
13707.453,3310709.392,266.834,13707.449,3310709.389,267.134,13707.8,3310708.739,267.182
13707.8,3310708.739,267.182,13707.449,3310709.389,267.134,13707.667,3310708.668,267.182
13697.964,3310726.997,265.464,13702.704,3310718.192,266.449,13702.709,3310718.194,266.149
13702.709,3310718.194,266.149,13702.704,3310718.192,266.449,13707.453,3310709.392,266.834
13697.828,3310726.924,265.764,13702.704,3310718.192,266.449,13697.96,3310726.995,265.764
13697.96,3310726.995,265.764,13702.704,3310718.192,266.449,13697.964,3310726.997,265.464
13693.083,3310735.726,265.079,13697.828,3310726.924,265.764,13697.96,3310726.995,265.764
13691.763,3310735.015,265.049,13697.828,3310726.924,265.764,13693.083,3310735.726,265.079
13697.96,3310726.995,265.764,13697.964,3310726.997,265.464,13693.22,3310735.8,264.779
13693.083,3310735.726,265.079,13697.96,3310726.995,265.764,13693.215,3310735.798,265.079
13693.215,3310735.798,265.079,13697.96,3310726.995,265.764,13693.22,3310735.8,264.779
13707.804,3310708.741,266.882,13707.453,3310709.392,266.834,13707.8,3310708.739,267.182
13687.018,3310743.818,264.364,13691.763,3310735.015,265.049,13693.083,3310735.726,265.079
13682.274,3310752.62,263.68,13687.018,3310743.818,264.364,13688.339,3310744.529,264.394
13688.339,3310744.529,264.394,13687.018,3310743.818,264.364,13693.083,3310735.726,265.079
13688.339,3310744.529,264.394,13693.083,3310735.726,265.079,13693.215,3310735.798,265.079
13693.215,3310735.798,265.079,13693.22,3310735.8,264.779,13688.475,3310744.603,264.094
13688.339,3310744.529,264.394,13693.215,3310735.798,265.079,13688.471,3310744.6,264.394
13688.471,3310744.6,264.394,13693.215,3310735.798,265.079,13688.475,3310744.603,264.094
13707.634,3310698.131,267.704,13708.842,3310687.699,268.253,13711.938,3310689.105,268.389
13710.689,3310699.624,267.84,13711.938,3310689.105,268.389,13715.034,3310690.512,268.525
13707.634,3310698.131,267.704,13711.938,3310689.105,268.389,13710.689,3310699.624,267.84
13710.382,3310700.237,267.797,13707.634,3310698.131,267.704,13710.689,3310699.624,267.84
13715.034,3310690.512,268.525,13719.051,3310681.217,269.209,13720.439,3310681.787,269.239
13712.037,3310700.283,267.87,13715.034,3310690.512,268.525,13716.4,3310691.133,268.555
13716.4,3310691.133,268.555,13715.034,3310690.512,268.525,13720.439,3310681.787,269.239
13710.689,3310699.624,267.84,13715.034,3310690.512,268.525,13712.037,3310700.283,267.87
13716.4,3310691.133,268.555,13720.439,3310681.787,269.239,13720.578,3310681.844,269.239
13710.382,3310700.237,267.797,13710.689,3310699.624,267.84,13711.717,3310700.92,267.827
13711.717,3310700.92,267.827,13710.689,3310699.624,267.84,13712.037,3310700.283,267.87
13716.541,3310691.197,268.255,13720.578,3310681.844,269.239,13720.583,3310681.846,268.939
13716.4,3310691.133,268.555,13720.578,3310681.844,269.239,13716.537,3310691.195,268.555
13716.537,3310691.195,268.555,13720.578,3310681.844,269.239,13716.541,3310691.197,268.255
13712.171,3310700.349,267.87,13716.4,3310691.133,268.555,13716.537,3310691.195,268.555
13712.037,3310700.283,267.87,13716.4,3310691.133,268.555,13712.171,3310700.349,267.87
13716.537,3310691.195,268.555,13716.541,3310691.197,268.255,13712.176,3310700.351,267.57
13712.171,3310700.349,267.87,13716.537,3310691.195,268.555,13712.176,3310700.351,267.57
13707.667,3310708.668,267.182,13710.382,3310700.237,267.797,13711.717,3310700.92,267.827
13707.8,3310708.739,267.182,13711.717,3310700.92,267.827,13711.851,3310700.989,267.827
13711.851,3310700.989,267.827,13711.717,3310700.92,267.827,13712.037,3310700.283,267.87
13707.667,3310708.668,267.182,13711.717,3310700.92,267.827,13707.8,3310708.739,267.182
13711.851,3310700.989,267.827,13712.037,3310700.283,267.87,13712.171,3310700.349,267.87
13711.855,3310700.991,267.527,13712.171,3310700.349,267.87,13712.176,3310700.351,267.57
13711.851,3310700.989,267.827,13712.171,3310700.349,267.87,13711.855,3310700.991,267.527
13707.804,3310708.741,266.882,13711.851,3310700.989,267.827,13711.855,3310700.991,267.527
13707.8,3310708.739,267.182,13711.851,3310700.989,267.827,13707.804,3310708.741,266.882
13674.536,3310759.81,262.91,13676.288,3310749.394,263.51,13679.281,3310751.007,263.595
13671.544,3310758.197,262.825,13676.288,3310749.394,263.51,13674.536,3310759.81,262.91
13672.785,3310770.226,262.31,13674.536,3310759.81,262.91,13677.529,3310761.423,262.995
13677.529,3310761.423,262.995,13674.536,3310759.81,262.91,13679.281,3310751.007,263.595
13674.105,3310770.938,262.34,13672.785,3310770.226,262.31,13678.85,3310762.135,263.025
13678.85,3310762.135,263.025,13672.785,3310770.226,262.31,13677.529,3310761.423,262.995
13678.85,3310762.135,263.025,13677.529,3310761.423,262.995,13683.594,3310753.332,263.71
13683.594,3310753.332,263.71,13677.529,3310761.423,262.995,13682.274,3310752.62,263.68
13682.274,3310752.62,263.68,13677.529,3310761.423,262.995,13679.281,3310751.007,263.595
13674.105,3310770.938,262.34,13678.85,3310762.135,263.025,13678.982,3310762.206,263.025
13678.982,3310762.206,263.025,13678.85,3310762.135,263.025,13683.726,3310753.403,263.71
13683.726,3310753.403,263.71,13678.85,3310762.135,263.025,13683.594,3310753.332,263.71
13674.237,3310771.009,262.34,13674.105,3310770.938,262.34,13678.982,3310762.206,263.025
13683.594,3310753.332,263.71,13682.274,3310752.62,263.68,13688.339,3310744.529,264.394
13683.594,3310753.332,263.71,13688.339,3310744.529,264.394,13688.471,3310744.6,264.394
13683.726,3310753.403,263.71,13683.594,3310753.332,263.71,13688.471,3310744.6,264.394
13683.731,3310753.406,263.41,13688.471,3310744.6,264.394,13688.475,3310744.603,264.094
13683.726,3310753.403,263.71,13688.471,3310744.6,264.394,13683.731,3310753.406,263.41
13678.986,3310762.208,262.725,13683.726,3310753.403,263.71,13683.731,3310753.406,263.41
13678.982,3310762.206,263.025,13683.726,3310753.403,263.71,13678.986,3310762.208,262.725
13678.982,3310762.206,263.025,13678.986,3310762.208,262.725,13674.242,3310771.011,262.04
13674.237,3310771.009,262.34,13678.982,3310762.206,263.025,13674.242,3310771.011,262.04
13407.462,3311084.519,246.221,13415.037,3311077.94,247.694,13415.542,3311078.602,246.862
13415.542,3311078.602,246.862,13415.037,3311077.94,247.694,13423.491,3311072.536,247.633
13423.491,3311072.536,247.633,13415.037,3311077.94,247.694,13422.553,3311071.306,249.18
13423.491,3311072.536,247.633,13422.553,3311071.306,249.18,13430.353,3311065.302,249.934
13415.724,3311078.841,246.562,13423.491,3311072.536,247.633,13423.673,3311072.774,247.333
13423.673,3311072.774,247.333,13423.491,3311072.536,247.633,13431.441,3311066.469,248.338
13431.441,3311066.469,248.338,13423.491,3311072.536,247.633,13430.353,3311065.302,249.934
13415.542,3311078.602,246.862,13423.491,3311072.536,247.633,13415.724,3311078.841,246.562
13431.441,3311066.469,248.338,13430.353,3311065.302,249.934,13438.177,3311058.813,251.9
13423.673,3311072.774,247.333,13431.441,3311066.469,248.338,13431.623,3311066.708,248.038
13431.623,3311066.708,248.038,13431.441,3311066.469,248.338,13439.391,3311060.403,248.776
13439.391,3311060.403,248.776,13431.441,3311066.469,248.338,13438.784,3311059.608,249.776
13438.784,3311059.608,249.776,13431.441,3311066.469,248.338,13438.481,3311059.21,250.776
13438.481,3311059.21,250.776,13431.441,3311066.469,248.338,13438.177,3311058.813,251.9
13416.088,3311079.318,246.862,13423.673,3311072.774,247.333,13424.037,3311073.251,247.633
13424.037,3311073.251,247.633,13423.673,3311072.774,247.333,13431.623,3311066.708,248.038
13415.724,3311078.841,246.562,13423.673,3311072.774,247.333,13416.088,3311079.318,246.862
13424.037,3311073.251,247.633,13431.623,3311066.708,248.038,13431.987,3311067.185,248.338
13431.987,3311067.185,248.338,13431.623,3311066.708,248.038,13439.573,3311060.641,248.676
13439.573,3311060.641,248.676,13431.623,3311066.708,248.038,13439.391,3311060.403,248.776
13416.998,3311080.51,246.832,13424.037,3311073.251,247.633,13424.947,3311074.444,247.603
13424.947,3311074.444,247.603,13424.037,3311073.251,247.633,13431.987,3311067.185,248.338
13416.088,3311079.318,246.862,13424.037,3311073.251,247.633,13416.998,3311080.51,246.832
13416.998,3311080.51,246.832,13424.947,3311074.444,247.603,13427.01,3311077.147,247.688
13427.01,3311077.147,247.688,13424.947,3311074.444,247.603,13432.897,3311068.377,248.308
13432.897,3311068.377,248.308,13424.947,3311074.444,247.603,13431.987,3311067.185,248.338
13432.897,3311068.377,248.308,13431.987,3311067.185,248.338,13439.937,3311061.118,248.976
13439.937,3311061.118,248.976,13431.987,3311067.185,248.338,13439.573,3311060.641,248.676
13419.06,3311083.213,246.917,13427.01,3311077.147,247.688,13430.953,3311082.314,247.526
13430.953,3311082.314,247.526,13427.01,3311077.147,247.688,13434.96,3311071.08,248.393
13434.96,3311071.08,248.393,13427.01,3311077.147,247.688,13432.897,3311068.377,248.308
13416.998,3311080.51,246.832,13427.01,3311077.147,247.688,13419.06,3311083.213,246.917
13434.96,3311071.08,248.393,13432.897,3311068.377,248.308,13442.909,3311065.014,249.031
13442.909,3311065.014,249.031,13432.897,3311068.377,248.308,13440.847,3311062.311,248.946
13440.847,3311062.311,248.946,13432.897,3311068.377,248.308,13439.937,3311061.118,248.976
13438.481,3311059.21,250.776,13438.177,3311058.813,251.9,13446.431,3311053.144,251.346
13446.431,3311053.144,251.346,13438.177,3311058.813,251.9,13446.127,3311052.746,252.346
13446.127,3311052.746,252.346,13438.177,3311058.813,251.9,13438.927,3311058.179,252.042
13438.481,3311059.21,250.776,13446.431,3311053.144,251.346,13446.734,3311053.541,250.346
13446.734,3311053.541,250.346,13446.431,3311053.144,251.346,13454.684,3311047.475,250.85
13454.684,3311047.475,250.85,13446.431,3311053.144,251.346,13454.38,3311047.077,251.85
13454.38,3311047.077,251.85,13446.431,3311053.144,251.346,13446.127,3311052.746,252.346
13438.784,3311059.608,249.776,13438.481,3311059.21,250.776,13446.734,3311053.541,250.346
13454.38,3311047.077,251.85,13446.127,3311052.746,252.346,13454.077,3311046.68,252.85
13454.077,3311046.68,252.85,13446.127,3311052.746,252.346,13445.824,3311052.349,253.346
13445.824,3311052.349,253.346,13446.127,3311052.746,252.346,13438.927,3311058.179,252.042
13439.391,3311060.403,248.776,13446.734,3311053.541,250.346,13447.341,3311054.336,249.346
13447.341,3311054.336,249.346,13446.734,3311053.541,250.346,13454.684,3311047.475,250.85
13438.784,3311059.608,249.776,13446.734,3311053.541,250.346,13439.391,3311060.403,248.776
13439.573,3311060.641,248.676,13439.391,3311060.403,248.776,13447.341,3311054.336,249.346
13439.937,3311061.118,248.976,13439.573,3311060.641,248.676,13447.523,3311054.575,249.246
13447.523,3311054.575,249.246,13439.573,3311060.641,248.676,13447.341,3311054.336,249.346
13447.523,3311054.575,249.246,13447.341,3311054.336,249.346,13455.29,3311048.27,249.85
13455.29,3311048.27,249.85,13447.341,3311054.336,249.346,13454.684,3311047.475,250.85
13439.937,3311061.118,248.976,13447.523,3311054.575,249.246,13447.887,3311055.052,249.546
13447.887,3311055.052,249.546,13447.523,3311054.575,249.246,13455.472,3311048.509,249.75
13455.472,3311048.509,249.75,13447.523,3311054.575,249.246,13455.29,3311048.27,249.85
13440.847,3311062.311,248.946,13439.937,3311061.118,248.976,13447.887,3311055.052,249.546
13440.847,3311062.311,248.946,13447.887,3311055.052,249.546,13448.797,3311056.245,249.516
13448.797,3311056.245,249.516,13447.887,3311055.052,249.546,13455.836,3311048.986,250.05
13455.836,3311048.986,250.05,13447.887,3311055.052,249.546,13455.472,3311048.509,249.75
13442.909,3311065.014,249.031,13440.847,3311062.311,248.946,13450.859,3311058.947,249.601
13450.859,3311058.947,249.601,13440.847,3311062.311,248.946,13448.797,3311056.245,249.516
13438.927,3311058.179,252.042,13444.745,3311051.006,252.198,13445.824,3311052.349,253.346
13445.824,3311052.349,253.346,13444.745,3311051.006,252.198,13452.606,3311044.829,252.607
13445.824,3311052.349,253.346,13452.606,3311044.829,252.607,13453.773,3311046.282,253.85
13453.773,3311046.282,253.85,13452.606,3311044.829,252.607,13461.073,3311039.387,254.917
13454.077,3311046.68,252.85,13445.824,3311052.349,253.346,13453.773,3311046.282,253.85
13454.38,3311047.077,251.85,13454.077,3311046.68,252.85,13462.33,3311041.011,252.286
13462.33,3311041.011,252.286,13454.077,3311046.68,252.85,13462.027,3311040.613,253.286
13462.027,3311040.613,253.286,13454.077,3311046.68,252.85,13453.773,3311046.282,253.85
13462.027,3311040.613,253.286,13453.773,3311046.282,253.85,13461.723,3311040.216,254.286
13461.723,3311040.216,254.286,13453.773,3311046.282,253.85,13461.42,3311039.818,255.286
13461.42,3311039.818,255.286,13453.773,3311046.282,253.85,13461.073,3311039.387,254.917
13454.684,3311047.475,250.85,13454.38,3311047.077,251.85,13462.633,3311041.409,251.286
13462.633,3311041.409,251.286,13454.38,3311047.077,251.85,13462.33,3311041.011,252.286
13455.29,3311048.27,249.85,13454.684,3311047.475,250.85,13462.633,3311041.409,251.286
13455.472,3311048.509,249.75,13455.29,3311048.27,249.85,13463.24,3311042.204,250.286
13463.24,3311042.204,250.286,13455.29,3311048.27,249.85,13462.633,3311041.409,251.286
13455.836,3311048.986,250.05,13455.472,3311048.509,249.75,13463.422,3311042.442,250.186
13463.422,3311042.442,250.186,13455.472,3311048.509,249.75,13463.24,3311042.204,250.286
13448.797,3311056.245,249.516,13455.836,3311048.986,250.05,13456.746,3311050.178,250.02
13456.746,3311050.178,250.02,13455.836,3311048.986,250.05,13463.786,3311042.919,250.486
13463.786,3311042.919,250.486,13455.836,3311048.986,250.05,13463.422,3311042.442,250.186
13450.859,3311058.947,249.601,13448.797,3311056.245,249.516,13456.746,3311050.178,250.02
13461.42,3311039.818,255.286,13461.073,3311039.387,254.917,13465.64,3311036.598,255.482
13461.723,3311040.216,254.286,13461.42,3311039.818,255.286,13469.673,3311034.149,254.655
13469.673,3311034.149,254.655,13461.42,3311039.818,255.286,13465.64,3311036.598,255.482
13462.027,3311040.613,253.286,13461.723,3311040.216,254.286,13469.976,3311034.547,253.655
13469.976,3311034.547,253.655,13461.723,3311040.216,254.286,13469.673,3311034.149,254.655
13462.33,3311041.011,252.286,13462.027,3311040.613,253.286,13470.28,3311034.945,252.655
13470.28,3311034.945,252.655,13462.027,3311040.613,253.286,13469.976,3311034.547,253.655
13462.633,3311041.409,251.286,13462.33,3311041.011,252.286,13470.583,3311035.342,251.655
13470.583,3311035.342,251.655,13462.33,3311041.011,252.286,13470.28,3311034.945,252.655
13463.24,3311042.204,250.286,13462.633,3311041.409,251.286,13470.583,3311035.342,251.655
13463.422,3311042.442,250.186,13463.24,3311042.204,250.286,13471.19,3311036.137,250.655
13471.19,3311036.137,250.655,13463.24,3311042.204,250.286,13470.583,3311035.342,251.655
13463.786,3311042.919,250.486,13463.422,3311042.442,250.186,13471.372,3311036.376,250.555
13471.372,3311036.376,250.555,13463.422,3311042.442,250.186,13471.19,3311036.137,250.655
13450.859,3311058.947,249.601,13456.746,3311050.178,250.02,13458.809,3311052.881,250.105
13458.809,3311052.881,250.105,13456.746,3311050.178,250.02,13466.759,3311046.815,250.541
13466.759,3311046.815,250.541,13456.746,3311050.178,250.02,13464.696,3311044.112,250.456
13464.696,3311044.112,250.456,13456.746,3311050.178,250.02,13463.786,3311042.919,250.486
13464.696,3311044.112,250.456,13463.786,3311042.919,250.486,13471.736,3311036.853,250.855
13471.736,3311036.853,250.855,13463.786,3311042.919,250.486,13471.372,3311036.376,250.555
13442.909,3311065.014,249.031,13450.859,3311058.947,249.601,13454.802,3311064.115,249.439
13454.802,3311064.115,249.439,13450.859,3311058.947,249.601,13458.809,3311052.881,250.105
13434.96,3311071.08,248.393,13442.909,3311065.014,249.031,13446.853,3311070.181,248.868
13446.853,3311070.181,248.868,13442.909,3311065.014,249.031,13454.802,3311064.115,249.439
13439.813,3311077.44,248.26,13446.853,3311070.181,248.868,13447.763,3311071.374,248.898
13447.763,3311071.374,248.898,13446.853,3311070.181,248.868,13454.802,3311064.115,249.439
13434.96,3311071.08,248.393,13446.853,3311070.181,248.868,13438.903,3311076.248,248.23
13438.903,3311076.248,248.23,13446.853,3311070.181,248.868,13439.813,3311077.44,248.26
13447.763,3311071.374,248.898,13454.802,3311064.115,249.439,13455.712,3311065.307,249.469
13455.712,3311065.307,249.469,13454.802,3311064.115,249.439,13462.752,3311058.048,249.942
13462.752,3311058.048,249.942,13454.802,3311064.115,249.439,13458.809,3311052.881,250.105
13430.953,3311082.314,247.526,13434.96,3311071.08,248.393,13438.903,3311076.248,248.23
